symbol,alert_date,alert_type,num_contractions,latest_contraction_pct,tightening_ratio,overall_score,prior_advance_pct,pivot_price,current_price,distance_to_pivot_pct,converted_to_pre_alert,converted_to_trade,pre_alert_date,trade_date
KLAC,2024-10-08,new_pattern,2,10.164043703935464,0.4935118958105522,99.0,44.124979853109515,830.428363043101,775.1060791015625,7.1373822800697635,True,False,2024-10-14,
CRM,2021-11-29,new_pattern,2,4.889477621568007,0.5970052819380511,92.66666666666666,31.740935924726653,250.86116095897228,293.6510314941406,-14.571673839334753,True,True,2021-12-01,2021-12-02
CRM,2023-05-03,new_pattern,2,5.0112820989223055,0.7396860942573931,93.33333333333334,41.55454338284536,198.03681684450552,190.6050262451172,3.8990527929893557,True,True,2023-05-05,2023-05-26
CRM,2023-07-25,new_pattern,2,5.0112820989223055,0.7396860942573931,96.66666666666666,58.39798832957743,198.03681684450552,223.67710876464844,-11.463082682779783,False,False,,
CRM,2023-08-24,new_pattern,2,5.0112820989223055,0.7396860942573931,92.66666666666666,53.943169391589244,198.03681684450552,203.37071228027344,-2.622745121931351,False,False,,
CRM,2023-09-26,new_pattern,2,6.288883087074343,0.6369131848296186,92.66666666666666,40.92446920140829,222.65781896456093,200.3821563720703,11.116589917881255,False,False,,
NOW,2023-03-16,new_contraction,3,11.2130757250817,0.4986192347598169,84.0,54.77151842428598,433.3900146484375,442.3900146484375,-2.0344039652776074,False,False,,
NOW,2023-04-19,new_pattern,2,5.845294228296436,0.2654909683790533,90.0,36.667657959708826,494.6199951171875,475.5899963378906,4.001345471063421,False,True,,2023-05-17
NOW,2023-06-08,new_pattern,2,5.845294228296436,0.2654909683790533,96.66666666666666,40.81708046040926,494.6199951171875,535.3400268554688,-7.606386538564368,False,False,,
NOW,2023-07-12,new_pattern,2,5.845294228296436,0.2654909683790533,92.66666666666666,39.87331088369974,494.6199951171875,561.3400268554688,-11.885849671550327,False,True,,2023-07-26
NOW,2024-04-09,new_pattern,2,5.422130679500775,0.5560383299568353,100.0,39.27243786393156,815.3200073242188,782.219970703125,4.231550952520511,False,False,,
NOW,2024-11-18,new_pattern,2,4.240010242944753,0.30350861355328607,100.0,33.2826580519645,850.3300170898438,1005.3400268554688,-15.41866489196394,False,True,,2024-11-19
ADBE,2021-11-29,new_pattern,2,5.553657613387469,0.25188079858596235,100.0,42.97758283584579,677.760009765625,687.489990234375,-1.415290492510722,True,False,2021-11-30,
ADBE,2021-12-30,new_pattern,2,5.553657613387469,0.25188079858596235,90.0,38.27718019179096,677.760009765625,570.530029296875,18.794800442125883,False,False,,
ADBE,2023-03-21,new_pattern,2,8.93315726421516,0.3392662411835718,86.0,63.82993424052579,402.489990234375,374.2200012207031,7.554376816165721,False,False,,
ADBE,2023-04-18,new_contraction,3,4.791636651018347,0.5363878088447966,90.0,39.62070805266134,402.489990234375,377.54998779296875,6.605748443324599,False,False,,
ADBE,2023-05-18,new_pattern,2,8.93315726421516,0.3392662411835718,86.0,45.51336997575695,402.489990234375,360.42999267578125,11.669394449209479,True,True,2023-05-25,2023-05-26
ADBE,2024-08-15,new_pattern,2,16.10999755859375,0.46183490844704833,90.0,38.64150236962677,585.3499755859375,554.1599731445312,5.628339099343709,False,False,,
ORCL,2022-01-14,new_pattern,2,5.9113722408352265,0.7104558006812299,92.66666666666666,30.004550842577082,87.08763280434447,83.361328125,4.470063953104113,False,False,,
ORCL,2022-12-23,new_pattern,2,8.4288468548387,0.2682225084200085,92.33333333333334,31.424830468142527,76.5748517867289,77.90312957763672,-1.7050377797519465,False,False,,
ORCL,2023-01-27,new_pattern,2,8.4288468548387,0.2682225084200085,92.66666666666666,31.424830468142527,76.5748517867289,86.0679702758789,-11.029792452083086,False,False,,
ORCL,2023-08-30,new_pattern,2,5.307295931101265,0.36945659528168334,100.0,31.704776089549075,123.86871168852547,118.04633331298828,4.932282276061653,True,False,2023-09-05,
ORCL,2023-10-02,new_pattern,2,5.307295931101265,0.36945659528168334,100.0,56.11177367455088,123.86871168852547,104.00202178955078,19.102215088832743,False,False,,
ORCL,2023-11-01,new_pattern,2,5.307295931101265,0.36945659528168334,96.66666666666666,42.76454743987362,123.86871168852547,103.44353485107422,19.74524252951816,False,False,,
ORCL,2023-12-04,new_pattern,2,5.307295931101265,0.5765389105708943,92.66666666666666,35.897706158427056,118.22596265172993,113.2547607421875,4.3893977409557605,False,False,,
ORCL,2024-06-07,new_pattern,2,10.606719559896833,0.6114764324449184,92.66666666666666,30.839492854200934,130.37744133915575,124.04991149902344,5.100793514215547,False,True,,2024-06-12
INTU,2023-03-21,new_pattern,2,12.580431795278935,0.5249985814546817,89.33333333333334,38.92869793415162,428.554136682435,414.5870056152344,3.368926396155093,True,False,2023-03-23,
INTU,2023-05-03,new_pattern,2,8.475814317288197,0.44053831281656397,93.33333333333334,30.126757664124376,449.8637002357223,422.8236389160156,6.395115795566387,True,False,2023-05-18,
INTU,2023-06-05,new_pattern,2,8.475814317288197,0.44053831281656397,90.0,30.126757664124376,449.8637002357223,435.8040466308594,3.226141132363542,True,False,2023-06-06,
INTU,2023-10-11,new_pattern,2,4.104102887438158,0.26373552595033567,100.0,30.04515295539037,455.15168428567836,534.827880859375,-14.897539830135804,False,False,,
INTU,2024-05-09,new_pattern,2,6.207913684313717,0.5151511972218631,99.0,40.17829471177629,663.6423501527854,620.843017578125,6.893744692759579,True,False,2024-05-15,
INTU,2024-05-21,new_contraction,3,2.960719653091316,0.4769266783738509,100.0,41.33301607127963,663.6423501527854,661.4098510742188,0.3375364117938041,False,False,,
PANW,2022-03-03,new_pattern,2,15.254020077622588,0.5946601564462735,96.0,56.1347256100365,95.44499969482422,95.5683364868164,-0.1290561252043994,True,False,2022-03-04,
PANW,2022-05-24,new_pattern,2,15.254020077622588,0.5946601564462735,86.0,30.616993642874224,95.44499969482422,79.52333068847656,20.02138098153729,False,False,,
PANW,2022-08-29,new_pattern,2,7.287112133951817,0.5314853648946868,86.0,52.03416260356829,89.51499938964844,93.16500091552734,-3.917781881619215,False,False,,
PANW,2023-04-04,new_pattern,2,3.308048304067226,0.5359868756618267,93.33333333333334,43.93368831387157,98.05999755859375,98.27999877929688,-0.22385146869728006,True,False,2023-04-05,
PANW,2023-05-05,new_pattern,2,3.308048304067226,0.5359868756618267,93.33333333333334,35.38042531190963,98.05999755859375,91.96499633789062,6.627522930908785,True,True,2023-05-08,2023-05-24
PANW,2023-06-08,new_pattern,2,3.308048304067226,0.5359868756618267,96.66666666666666,45.84782525905435,98.05999755859375,111.41000366210938,-11.982771443042301,False,False,,
PANW,2023-07-12,new_pattern,2,3.308048304067226,0.5359868756618267,96.0,51.48994191689257,98.05999755859375,116.31999969482422,-15.698076155551233,False,False,,
PANW,2023-08-11,new_pattern,2,3.308048304067226,0.5359868756618267,92.66666666666666,53.86477126242186,98.05999755859375,108.9800033569336,-10.020192202210172,False,False,,
PANW,2023-09-13,new_pattern,2,7.908971497971051,0.5137626125962207,92.66666666666666,52.140532315343435,101.72000122070312,123.1449966430664,-17.398185883640284,True,False,2023-10-09,
PANW,2023-10-13,new_pattern,2,13.172185015263205,0.45916619773408784,100.0,46.840612819961784,129.44000244140625,129.6999969482422,-0.2004583754459843,True,False,2023-10-19,
PANW,2023-11-14,new_pattern,2,13.172185015263205,0.45916619773408784,100.0,46.840612819961784,129.44000244140625,130.5850067138672,-0.8768267516115588,True,True,2023-11-15,2023-11-20
PANW,2023-12-06,new_pattern,2,13.172185015263205,0.45916619773408784,100.0,46.18556114760158,129.44000244140625,143.60000610351562,-9.860726365082453,False,True,,2023-12-13
PANW,2024-08-21,new_pattern,2,4.928048580234439,0.37067713115687456,100.0,46.4262377254718,162.33999633789062,179.875,-9.748438450095552,False,False,,
PANW,2024-10-24,new_pattern,2,4.928048580234439,0.37067713115687456,96.0,30.52829958357901,162.33999633789062,182.2899932861328,-10.944098789299712,True,False,2024-11-22,
PANW,2024-11-25,new_pattern,2,7.865168539325842,0.5479078609012825,100.0,33.2895396724188,192.0,193.19000244140625,-0.6159751676421107,True,False,2024-12-18,
CRWD,2021-11-29,new_pattern,2,12.981036160018625,0.5705507273898193,93.33333333333334,63.14788227682643,297.3999938964844,224.57000732421875,32.430860843816376,False,False,,
CRWD,2023-06-08,new_pattern,2,12.081019681186076,0.6875225962578587,86.0,74.71002511538786,109.01000213623047,151.3000030517578,-27.951090589905984,False,False,,
CRWD,2023-08-22,new_pattern,2,9.751958340963593,0.5940253917446028,89.33333333333334,55.387622417617486,162.25,152.3300018310547,6.512176229044709,False,True,,2023-08-31
CRWD,2023-11-17,new_pattern,2,9.751958340963593,0.5940253917446028,96.0,44.36760450991083,162.25,207.08999633789062,-21.652420266949605,False,True,,2023-11-27
ZS,2023-07-31,new_pattern,2,13.013500248728294,0.6769204326798856,86.0,69.11574751761708,163.13499450683594,160.3800048828125,1.7177887143952086,True,False,2023-07-31,
ZS,2023-08-30,new_pattern,2,13.013500248728294,0.6769204326798856,92.66666666666666,76.12151335638112,163.13499450683594,147.27999877929688,10.765206313790245,True,False,2023-09-05,
ZS,2023-10-02,new_pattern,2,13.013500248728294,0.6769204326798856,92.66666666666666,91.53420179492443,163.13499450683594,160.88999938964844,1.3953602621070937,True,False,2023-10-02,
ZS,2023-11-01,new_pattern,2,13.013500248728294,0.6769204326798856,92.66666666666666,93.44164923560079,163.13499450683594,156.64999389648438,4.139802657532758,True,True,2023-11-02,2023-11-03
ZS,2023-11-29,new_pattern,2,13.013500248728294,0.6769204326798856,96.0,93.44164923560079,163.13499450683594,199.83999633789062,-18.367195007847005,False,True,,2023-12-01
ZS,2024-01-03,new_pattern,2,14.26427736167734,0.5740172418843845,100.0,30.73681422387879,167.5,210.24000549316406,-20.329149722436508,False,False,,
JPM,2023-03-01,new_pattern,2,5.020357800907846,0.6745138321467321,96.66666666666666,36.907594003673964,135.0454732778412,133.3707733154297,1.255672379173179,True,True,2023-03-01,2023-03-16
JPM,2023-03-27,new_pattern,2,5.020357800907846,0.6745138321467321,96.66666666666666,36.907594003673964,135.0454732778412,120.21613311767578,12.335565764413214,True,False,2023-04-17,
JPM,2023-04-27,new_pattern,2,3.324721116816228,0.19279633119396292,96.66666666666666,42.723069287108146,135.0454732778412,129.23118591308594,4.499136430323912,True,False,2023-05-01,
JPM,2024-04-10,new_pattern,2,3.290477738784602,0.4501457402163834,100.0,31.220648926620413,171.58318764804025,189.20362854003906,-9.312950828672925,False,False,,
